sample,host_total_ms,stage,start_ms,end_ms,duration_ms
37,1.120096,cpu,0.403953,0.928906,0.524953
37,1.120096,gpu_resident,0.0,0.47862398624420166,0.47862398624420166
37,1.120096,gpu_h2d,0.0,0.37110400199890137,0.37110400199890137
37,1.120096,gpu_dequant,0.37110400199890137,0.44646400213241577,0.0753600001335144
37,1.120096,gpu_promoted,0.47862398624420166,0.647167980670929,0.1685439944267273
37,1.120096,cpu_return_merge,0.9226239919662476,0.9932799935340881,0.07065600156784058
38,0.816456,activation_d2h,0.0,0.024639999493956566,0.024639999493956566
38,0.816456,cpu,0.249051,0.640335,0.39128399999999997
38,0.816456,gpu_resident,0.0,0.46777600049972534,0.46777600049972534
38,0.816456,gpu_h2d,0.0,0.37302398681640625,0.37302398681640625
38,0.816456,gpu_dequant,0.37302398681640625,0.45446398854255676,0.08144000172615051
38,0.816456,gpu_promoted,0.46777600049972534,0.5292159914970398,0.06143999099731445
38,0.816456,cpu_return_merge,0.6469759941101074,0.6817920207977295,0.03481602668762207
39,0.803191,activation_d2h,0.0,0.023455999791622162,0.023455999791622162
39,0.803191,cpu,0.204946,0.545317,0.3403710000000001
39,0.803191,gpu_resident,0.0,0.4493759870529175,0.4493759870529175
39,0.803191,gpu_h2d,0.0,0.35897600650787354,0.35897600650787354
39,0.803191,gpu_dequant,0.35897600650787354,0.43299201130867004,0.07401600480079651
39,0.803191,gpu_promoted,0.4493759870529175,0.5763520002365112,0.12697601318359375
39,0.803191,cpu_return_merge,0.6030720006674528,0.6674879789352417,0.06441597826778889
40,1.135338,activation_d2h,0.0,0.032735999673604965,0.032735999673604965
40,1.135338,cpu,0.34839,0.904513,0.556123
40,1.135338,gpu_resident,0.0,0.502784013748169,0.502784013748169
40,1.135338,gpu_h2d,0.0,0.38633599877357483,0.38633599877357483
